Reference,DOI,Alginate (%w/v),PVA-HA (%w/v),CaSO4 (%w/v),Na2HPO4 (%w/v),Gelatin (%w/v),GelMA (%w/v),laponite (%w/v),graphene oxide (%w/v),hydroxyapatite (%w/v),Hyaluronic_Acid (%w/v),MeHA (%w/v),NorHA (%w/v),Fibroin/Fibrinogen (%w/v),Pluronic P-123 (%w/v),Collagen (%w/v),Chitosan (%w/v),CS-AEMA (%w/v),RGD (mM),TCP (%w/v),Gellan (%w/v),bioactive glass (%w/v),Nano/Methycellulose (%w/v),PEGTA (%w/v),PEGMA (%w/v),PEGDA (%w/v),Agarose (%w/v), hyaluronic acid+ Ph moieties (%w/v),matrigel (%w/v),CaCl2(mM),NaCl(mM),BaCl2(mM),SrCl2(mM),CaCO3 (mM),Genipin (%w/v),PVA (%wt),trans-glutaminase (%w/v),alginate lyase (U/ml),D-glucose (%w/v),PLGA (%w/v),vascular tissued-derived dECM (%w/v),PEG-8-SH (mM),Lutrol F127 (%w/v),Alginate dialdehyde (%w/v),Alginate sulfate (%w/v),RGD-modified alginate (%w/v),hyaluronan metacrylate (%w/v),poly(N-isopropylacrylamide) grafted hyaluronan (%w/v),chondroitin sulfate methacrylate (%w/v),PCL (%w/v),alginate metacrylate (%w/v),HRP (U/ml),pluronic F127 (%w/v),Irgacure 2959 (%w/v),Eosin Y (%w/v),Ruthenium (mM),sodium persulfate (SPS) (mM),HEPES (mM),LAP (%w/v),glutaraldehyde (%w/v),PBS  (M),Cell_Density_(cells/mL),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Nozzle_Diameter_(µm),chamber Temperature  (°C),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Printability,Cell Response,Scaffold Quality (P*C),total_solids_pct,n_components,ceramic_pct,ceramic_fraction,is_bone_relevant,has_cells
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,2,6,12.0,3,0.0,0.0,0,1
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,4,12,12.0,3,0.0,0.0,0,1
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,4,12,12.0,3,0.0,0.0,0,1
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,2,6,12.0,3,0.0,0.0,0,1
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,4,12,12.0,3,0.0,0.0,0,1
Kilian et al. 2020,10.1038/s41598-020-65050-9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,700000.0,600.0,0,90.0,,,10.0,410.0,,,37.0,3,4,12,12.0,3,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,3,9,0.3,1,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,5,15,15.3,2,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,1,3,0.3,1,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,3,9,0.3,1,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,5,15,15.3,2,0.0,0.0,0,1
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,40,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,1,3,40.3,2,0.0,0.0,0,0
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,1,3,0.3,1,0.0,0.0,0,0
Kolesky et al. 2014,10.1002/adma.201305506,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,275.8,,,5.5,200.0,,22.0,15.0,3,1,3,15.3,2,0.0,0.0,0,0
Duan et al. 2013,10.1002/jbm.a.34420,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10000000.0,600.0,0,,,,5.0,800.0,,,22.0,3,5,15,11.0,3,0.0,0.0,0,1
Duan et al. 2013,10.1002/jbm.a.34420,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,300.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10000000.0,600.0,0,,,,5.0,800.0,,,22.0,3,5,15,11.0,3,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10,,2.0,,,500.0,,,22.0,0,1,0,5.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,15,,2.0,,,500.0,,,22.0,0,1,0,5.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,30,,2.0,,,500.0,,,22.0,0,1,0,5.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,,2.0,,,500.0,,,22.0,0,1,0,5.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10,,2.0,,,500.0,,,22.0,2,1,2,7.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,15,,2.0,,,500.0,,,22.0,2,1,2,7.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,30,,2.0,,,500.0,,,22.0,2,1,2,7.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,,2.0,,,500.0,,,22.0,2,1,2,7.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,10,,2.0,,,500.0,,,22.0,2,1,2,15.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,15,,2.0,,,500.0,,,22.0,2,1,2,15.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,30,,2.0,,,500.0,,,22.0,2,1,2,15.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60,,2.0,,,500.0,,,22.0,2,1,2,15.5,2,0.0,0.0,0,0
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,0.0,10,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,0.0,15,,2.0,,,500.0,,,22.0,2,3,6,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,0.0,30,,2.0,,,500.0,,,22.0,2,3,6,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,0.0,60,,2.0,,,500.0,,,22.0,2,3,6,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,3000000.0,0.0,10,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,3000000.0,0.0,15,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,3000000.0,0.0,30,,2.0,,,500.0,,,22.0,2,3,6,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,3000000.0,0.0,60,,2.0,,,500.0,,,22.0,2,3,6,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,6000000.0,0.0,10,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,6000000.0,0.0,15,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,6000000.0,0.0,30,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,6000000.0,0.0,60,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,10,,2.0,,,500.0,,,22.0,0,2,0,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,15,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,30,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,60,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,15,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,30,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Bertassoni et al. 2014,10.1088/1758-5082/6/2/024105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,1500000.0,0.0,60,,2.0,,,500.0,,,22.0,3,5,15,10.5,2,0.0,0.0,0,1
Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3500000.0,10.0,0,225.0,1.0,,,250.0,,28.0,18.0,3,5,15,23.0,4,0.0,0.0,1,1
Das et al. 2015,10.1016/j.actbio.2014.09.023,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3500000.0,10.0,0,225.0,1.0,,,250.0,,28.0,18.0,2,2,4,23.0,4,0.0,0.0,1,1
