sample_id,family,topology,mode,grid,n_cells,unit_cell_mm,strut_d,strut_spacing,n_struts,n_layers,stagger,target_porosity,porosity,relative_density,E_rel_z,E_rel_x,anisotropy_z_over_x,K_sc_z,K_sc_x,D_eff_z,D_eff_x,D_anisotropy_z_over_x,tortuosity_z,specific_surface_per_mm,pore_size_um,strut_thickness_um,solid_connectivity,pore_connected,cg_converged
SIM1083,TPMS,iwp,network,32,2.0,1.0,,,,,,0.8382,0.8477,0.1523,0.051394,0.051394,1.0,27.899,27.899,0.711677,0.711677,1.0,1.1911,3.75,530.3,216.5,1.0,1,1
SIM1084,TPMS,iwp,network,32,1.0,2.0,,,,,,0.8545,0.855,0.145,0.044652,0.044652,1.0,25.717,25.717,0.756112,0.756112,1.0,1.1308,1.9219,1023.2,395.3,1.0,1,1
SIM1085,TPMS,iwp,network,32,1.0,2.0,,,,,,0.8709,0.8696,0.1304,0.023863,0.023863,1.0,32.894,32.894,0.793126,0.793126,1.0,1.0965,1.875,1030.8,395.3,1.0,1,1
SIM1086,TPMS,iwp,network,32,2.0,1.0,,,,,,0.8545,0.8711,0.1289,0.043311,0.043311,1.0,30.475,30.475,0.757476,0.757476,1.0,1.15,3.375,530.3,216.5,1.0,1,1
SIM1087,TPMS,iwp,network,32,2.0,1.0,,,,,,0.8709,0.8711,0.1289,0.043311,0.043311,1.0,30.475,30.475,0.757476,0.757476,1.0,1.15,3.375,530.3,216.5,1.0,1,1
SIM1088,TPMS,iwp,network,32,2.0,1.0,,,,,,0.8873,0.8711,0.1289,0.043311,0.043311,1.0,30.475,30.475,0.757476,0.757476,1.0,1.15,3.375,530.3,216.5,1.0,1,1
SIM1089,TPMS,iwp,network,32,1.0,2.0,,,,,,0.8873,0.8872,0.1128,0.020647,0.020647,1.0,35.903,35.903,0.812655,0.812655,1.0,1.0917,1.6875,1060.7,375.0,1.0,1,1
SIM1090,TPMS,iwp,network,32,2.0,1.0,,,,,,0.9036,0.8945,0.1055,0.0,0.0,,1495427.792,1495325.394,0.818209,0.818209,1.0,1.0933,3.0,530.3,216.5,0.0208,1,1
SIM1091,TPMS,iwp,network,32,1.0,2.0,,,,,,0.9036,0.9048,0.0952,0.0,0.0,,57159.675,57159.726,0.85221,0.85221,1.0,1.0617,1.5469,1068.0,375.0,0.0833,1,1
SIM1092,TPMS,iwp,network,32,1.0,2.0,,,,,,0.92,0.9194,0.0806,0.0,0.0,,1021853.929,1021866.489,0.871065,0.871065,1.0,1.0555,1.3125,1096.9,375.0,0.0833,1,1
SIM1093,TPMS,iwp,network,32,2.0,1.0,,,,,,0.92,0.9414,0.0586,0.0,0.0,,1524920.948,1524849.561,0.890151,0.890151,1.0,1.0576,1.875,572.8,176.8,0.0208,1,1
SIM1094,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2,0.1914,0.8086,0.688109,0.688109,1.0,1.721,1.721,0.0371,0.0371,1.0,5.1592,5.625,216.5,306.2,1.0,1,1
SIM1095,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2,0.2002,0.7998,0.656203,0.656203,1.0,1.779,1.779,0.03125,0.03125,1.0,6.4062,3.2344,375.0,530.3,1.0,1,1
SIM1096,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2164,0.2148,0.7852,0.646611,0.646611,1.0,1.933,1.933,0.045645,0.045645,1.0,4.7069,6.375,216.5,279.5,1.0,1,1
SIM1097,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2164,0.2178,0.7822,0.630397,0.630397,1.0,1.898,1.898,0.037241,0.037241,1.0,5.8477,3.375,395.3,515.4,1.0,1,1
SIM1098,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2327,0.2295,0.7705,0.612062,0.612062,1.0,1.957,1.957,0.035306,0.035306,1.0,6.5,3.4453,395.3,515.4,1.0,1,1
SIM1099,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2491,0.25,0.75,0.578169,0.578169,1.0,2.071,2.071,0.070481,0.070481,1.0,3.547,3.4922,395.3,500.0,1.0,1,1
SIM1100,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2327,0.2617,0.7383,0.574185,0.574185,1.0,2.157,2.157,0.058489,0.058489,1.0,4.4746,7.125,216.5,279.5,1.0,1,1
SIM1101,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2491,0.2617,0.7383,0.574185,0.574185,1.0,2.157,2.157,0.058489,0.058489,1.0,4.4746,7.125,216.5,279.5,1.0,1,1
SIM1102,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2655,0.2676,0.7324,0.558715,0.558715,1.0,2.168,2.168,0.076263,0.076263,1.0,3.5086,3.6328,395.3,467.7,1.0,1,1
SIM1103,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2655,0.2734,0.7266,0.549071,0.549071,1.0,2.235,2.235,0.076239,0.076239,1.0,3.5866,7.5,216.5,279.5,1.0,1,1
SIM1104,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2818,0.2734,0.7266,0.549071,0.549071,1.0,2.235,2.235,0.076239,0.076239,1.0,3.5866,7.5,216.5,279.5,1.0,1,1
SIM1105,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2818,0.2822,0.7178,0.53475,0.53475,1.0,2.259,2.259,0.07987,0.07987,1.0,3.5336,3.7734,395.3,467.7,1.0,1,1
SIM1106,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.2982,0.2969,0.7031,0.538477,0.538477,1.0,2.261,2.261,0.078951,0.078951,1.0,3.7602,6.9375,250.0,279.5,1.0,1,1
SIM1107,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.2982,0.2998,0.7002,0.516423,0.516423,1.0,2.371,2.371,0.085093,0.085093,1.0,3.5233,3.7266,395.3,450.7,1.0,1,1
SIM1108,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.3145,0.3145,0.6855,0.494754,0.494754,1.0,2.439,2.439,0.097766,0.097766,1.0,3.2164,3.8203,414.6,450.7,1.0,1,1
SIM1109,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.3309,0.332,0.668,0.475891,0.475891,1.0,2.546,2.546,0.103132,0.103132,1.0,3.2195,3.8438,467.7,450.7,1.0,1,1
SIM1110,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.3473,0.3467,0.6533,0.458886,0.458886,1.0,2.638,2.638,0.113273,0.113273,1.0,3.0606,3.9375,500.0,433.0,1.0,1,1
SIM1111,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.3145,0.3555,0.6445,0.467317,0.467317,1.0,2.585,2.585,0.09548,0.09548,1.0,3.723,8.0625,250.0,216.5,1.0,1,1
SIM1112,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.3473,0.3555,0.6445,0.467317,0.467317,1.0,2.585,2.585,0.09548,0.09548,1.0,3.723,8.0625,250.0,216.5,1.0,1,1
SIM1113,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.3309,0.3555,0.6445,0.467317,0.467317,1.0,2.585,2.585,0.09548,0.09548,1.0,3.723,8.0625,250.0,216.5,1.0,1,1
SIM1114,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.3636,0.3628,0.6372,0.434081,0.434081,1.0,2.809,2.809,0.121957,0.121957,1.0,2.9748,4.2422,467.7,414.6,1.0,1,1
SIM1115,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.3636,0.3789,0.6211,0.447864,0.447864,1.0,2.65,2.65,0.098084,0.098084,1.0,3.8631,8.0625,250.0,216.5,1.0,1,1
SIM1116,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.38,0.3789,0.6211,0.447864,0.447864,1.0,2.65,2.65,0.098084,0.098084,1.0,3.8631,8.0625,250.0,216.5,1.0,1,1
SIM1117,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.38,0.3804,0.6196,0.409495,0.409495,1.0,2.966,2.966,0.140921,0.140921,1.0,2.6992,4.2422,467.7,395.3,1.0,1,1
SIM1118,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.3964,0.395,0.605,0.399,0.399,1.0,3.118,3.118,0.14871,0.14871,1.0,2.6563,4.2422,467.7,375.0,1.0,1,1
SIM1119,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.3964,0.4023,0.5977,0.400751,0.400751,1.0,2.93,2.93,0.131335,0.131335,1.0,3.0635,8.8125,250.0,216.5,1.0,1,1
SIM1120,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4127,0.4023,0.5977,0.400751,0.400751,1.0,2.93,2.93,0.131335,0.131335,1.0,3.0635,8.8125,250.0,216.5,1.0,1,1
SIM1121,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4291,0.4023,0.5977,0.400751,0.400751,1.0,2.93,2.93,0.131335,0.131335,1.0,3.0635,8.8125,250.0,216.5,1.0,1,1
SIM1122,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4455,0.4023,0.5977,0.400751,0.400751,1.0,2.93,2.93,0.131335,0.131335,1.0,3.0635,8.8125,250.0,216.5,1.0,1,1
SIM1123,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4127,0.4126,0.5874,0.378701,0.378701,1.0,3.224,3.224,0.156544,0.156544,1.0,2.6357,4.2891,467.7,375.0,1.0,1,1
SIM1124,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4291,0.4302,0.5698,0.360091,0.360091,1.0,3.324,3.324,0.168368,0.168368,1.0,2.555,4.3828,467.7,375.0,1.0,1,1
SIM1125,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4455,0.4448,0.5552,0.343845,0.343845,1.0,3.5,3.5,0.185461,0.185461,1.0,2.3985,4.3828,500.0,375.0,1.0,1,1
SIM1126,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4618,0.4624,0.5376,0.329609,0.329609,1.0,3.62,3.62,0.195722,0.195722,1.0,2.3625,4.3828,500.0,353.6,1.0,1,1
SIM1127,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4782,0.4771,0.5229,0.313157,0.313157,1.0,3.839,3.839,0.203647,0.203647,1.0,2.3425,4.4062,500.0,353.6,1.0,1,1
SIM1128,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.4945,0.4946,0.5054,0.292868,0.292868,1.0,4.13,4.13,0.211673,0.211673,1.0,2.3368,4.5938,500.0,353.6,1.0,1,1
SIM1129,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4618,0.4961,0.5039,0.29986,0.29986,1.0,3.673,3.673,0.20135,0.20135,1.0,2.4638,8.8125,250.0,176.8,1.0,1,1
SIM1130,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4782,0.4961,0.5039,0.29986,0.29986,1.0,3.673,3.673,0.20135,0.20135,1.0,2.4638,8.8125,250.0,176.8,1.0,1,1
SIM1131,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.4945,0.4961,0.5039,0.29986,0.29986,1.0,3.673,3.673,0.20135,0.20135,1.0,2.4638,8.8125,250.0,176.8,1.0,1,1
SIM1132,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.5109,0.5093,0.4907,0.275929,0.275929,1.0,4.374,4.374,0.221504,0.221504,1.0,2.2992,4.6875,500.0,306.2,1.0,1,1
SIM1133,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.5109,0.5195,0.4805,0.275201,0.275201,1.0,4.014,4.014,0.230069,0.230069,1.0,2.2582,8.8125,279.5,176.8,1.0,1,1
SIM1134,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.5273,0.5195,0.4805,0.275201,0.275201,1.0,4.014,4.014,0.230069,0.230069,1.0,2.2582,8.8125,279.5,176.8,1.0,1,1
SIM1135,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.5436,0.5195,0.4805,0.275201,0.275201,1.0,4.014,4.014,0.230069,0.230069,1.0,2.2582,8.8125,279.5,176.8,1.0,1,1
SIM1136,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.56,0.5195,0.4805,0.275201,0.275201,1.0,4.014,4.014,0.230069,0.230069,1.0,2.2582,8.8125,279.5,176.8,1.0,1,1
SIM1137,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.5273,0.5254,0.4746,0.264212,0.264212,1.0,4.545,4.545,0.228298,0.228298,1.0,2.3013,4.6875,515.4,306.2,1.0,1,1
SIM1138,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.5436,0.5459,0.4541,0.242916,0.242916,1.0,4.813,4.813,0.252461,0.252461,1.0,2.1623,4.7344,515.4,279.5,1.0,1,1
SIM1139,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.56,0.5576,0.4424,0.23299,0.23299,1.0,5.009,5.009,0.265061,0.265061,1.0,2.1037,4.7344,515.4,279.5,1.0,1,1
SIM1140,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.5764,0.5664,0.4336,0.251149,0.251149,1.0,4.32,4.32,0.250087,0.250087,1.0,2.2648,8.25,375.0,176.8,1.0,1,1
SIM1141,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.5764,0.5752,0.4248,0.22101,0.22101,1.0,5.143,5.143,0.269845,0.269845,1.0,2.1316,4.7344,515.4,279.5,1.0,1,1
SIM1142,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.5927,0.5928,0.4072,0.207267,0.207267,1.0,5.328,5.328,0.284361,0.284361,1.0,2.0846,4.7812,515.4,279.5,1.0,1,1
SIM1143,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6091,0.6104,0.3896,0.193308,0.193308,1.0,5.738,5.738,0.302377,0.302377,1.0,2.0185,4.6875,530.3,279.5,1.0,1,1
SIM1144,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.5927,0.6133,0.3867,0.197892,0.197892,1.0,5.173,5.173,0.270652,0.270652,1.0,2.2659,9.5625,375.0,176.8,1.0,1,1
SIM1145,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6091,0.6133,0.3867,0.197892,0.197892,1.0,5.173,5.173,0.270652,0.270652,1.0,2.2659,9.5625,375.0,176.8,1.0,1,1
SIM1146,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6255,0.625,0.375,0.184572,0.184572,1.0,5.955,5.955,0.305912,0.305912,1.0,2.0431,4.7344,572.8,279.5,1.0,1,1
SIM1147,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6418,0.6426,0.3574,0.170679,0.170679,1.0,6.357,6.357,0.316243,0.316243,1.0,2.0319,4.8281,625.0,250.0,1.0,1,1
SIM1148,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6582,0.6602,0.3398,0.156347,0.156347,1.0,6.762,6.762,0.324717,0.324717,1.0,2.033,4.9219,625.0,250.0,1.0,1,1
SIM1149,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6255,0.6602,0.3398,0.161964,0.161964,1.0,6.373,6.373,0.288935,0.288935,1.0,2.2848,9.9375,306.2,176.8,1.0,1,1
SIM1150,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6418,0.6602,0.3398,0.161964,0.161964,1.0,6.373,6.373,0.288935,0.288935,1.0,2.2848,9.9375,306.2,176.8,1.0,1,1
SIM1151,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6745,0.6602,0.3398,0.161964,0.161964,1.0,6.373,6.373,0.288935,0.288935,1.0,2.2848,9.9375,306.2,176.8,1.0,1,1
SIM1152,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6582,0.6602,0.3398,0.161964,0.161964,1.0,6.373,6.373,0.288935,0.288935,1.0,2.2848,9.9375,306.2,176.8,1.0,1,1
SIM1153,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6745,0.6763,0.3237,0.142557,0.142557,1.0,7.421,7.421,0.330085,0.330085,1.0,2.0488,4.9688,625.0,250.0,1.0,1,1
SIM1154,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.6909,0.6909,0.3091,0.129133,0.129133,1.0,7.976,7.976,0.338696,0.338696,1.0,2.0399,5.0625,625.0,216.5,1.0,1,1
SIM1155,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.6909,0.707,0.293,0.123618,0.123618,1.0,7.262,7.262,0.335806,0.335806,1.0,2.1055,9.9375,306.2,125.0,1.0,1,1
SIM1156,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.7073,0.707,0.293,0.123618,0.123618,1.0,7.262,7.262,0.335806,0.335806,1.0,2.1055,9.9375,306.2,125.0,1.0,1,1
SIM1157,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.7236,0.707,0.293,0.123618,0.123618,1.0,7.262,7.262,0.335806,0.335806,1.0,2.1055,9.9375,306.2,125.0,1.0,1,1
SIM1158,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.7073,0.7085,0.2915,0.118949,0.118949,1.0,8.43,8.43,0.357433,0.357433,1.0,1.9822,5.0156,625.0,216.5,1.0,1,1
SIM1159,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.7236,0.7231,0.2769,0.110946,0.110946,1.0,9.013,9.013,0.370208,0.370208,1.0,1.9533,5.0156,612.4,176.8,1.0,1,1
SIM1160,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.74,0.7305,0.2695,0.10924,0.10924,1.0,8.285,8.285,0.350372,0.350372,1.0,2.0848,9.9375,306.2,125.0,1.0,1,1
SIM1161,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.7564,0.7305,0.2695,0.10924,0.10924,1.0,8.285,8.285,0.350372,0.350372,1.0,2.0848,9.9375,306.2,125.0,1.0,1,1
SIM1162,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.7727,0.7305,0.2695,0.10924,0.10924,1.0,8.285,8.285,0.350372,0.350372,1.0,2.0848,9.9375,306.2,125.0,1.0,1,1
SIM1163,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.74,0.7378,0.2622,0.099943,0.099943,1.0,9.501,9.501,0.387,0.387,1.0,1.9064,4.9688,612.4,176.8,1.0,1,1
SIM1164,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.7564,0.7554,0.2446,0.090266,0.090266,1.0,10.073,10.073,0.395606,0.395606,1.0,1.9094,4.9688,625.0,176.8,1.0,1,1
SIM1165,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.7727,0.7729,0.2271,0.07946,0.07946,1.0,11.18,11.18,0.408751,0.408751,1.0,1.891,5.0625,625.0,176.8,1.0,1,1
SIM1166,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.7891,0.7773,0.2227,0.076049,0.076049,1.0,11.957,11.957,0.40177,0.40177,1.0,1.9348,10.6875,306.2,125.0,0.8421,1,1
SIM1167,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.7891,0.7876,0.2124,0.072989,0.072989,1.0,12.148,12.148,0.42291,0.42291,1.0,1.8623,5.0625,625.0,176.8,1.0,1,1
SIM1168,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8055,0.8052,0.1948,0.064057,0.064057,1.0,13.087,13.087,0.439806,0.439806,1.0,1.8308,5.0156,625.0,176.8,1.0,1,1
SIM1169,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8218,0.8228,0.1772,0.055358,0.055358,1.0,14.767,14.767,0.449851,0.449851,1.0,1.8289,5.1562,637.4,176.8,1.0,1,1
SIM1170,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8055,0.8242,0.1758,0.05829,0.05829,1.0,13.857,13.857,0.495951,0.495951,1.0,1.6619,9.9375,353.6,125.0,0.0076,1,1
SIM1171,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8218,0.8242,0.1758,0.05829,0.05829,1.0,13.857,13.857,0.495951,0.495951,1.0,1.6619,9.9375,353.6,125.0,0.0076,1,1
SIM1172,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8382,0.8374,0.1626,0.048974,0.048974,1.0,16.501,16.501,0.461001,0.461001,1.0,1.8165,5.1562,637.4,125.0,1.0,1,1
SIM1173,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8382,0.8477,0.1523,0.038296,0.038296,1.0,17.025,17.025,0.58085,0.58085,1.0,1.4593,9.5625,375.0,125.0,0.0072,1,1
SIM1174,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8545,0.855,0.145,0.041822,0.041822,1.0,18.602,18.602,0.478632,0.478632,1.0,1.7863,5.0859,649.5,125.0,1.0,1,1
SIM1175,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8709,0.8726,0.1274,0.031511,0.031511,1.0,22.909,22.909,0.499938,0.499938,1.0,1.7453,5.1797,649.5,125.0,1.0,1,1
SIM1176,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.8873,0.8872,0.1128,0.027872,0.027872,1.0,25.031,25.031,0.511578,0.511578,1.0,1.7343,5.1797,649.5,125.0,0.8052,1,1
SIM1177,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8545,0.8945,0.1055,0.00239,0.00239,1.0,54.439,54.439,0.743773,0.743773,1.0,1.2027,7.3125,375.0,125.0,0.002,1,1
SIM1178,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8709,0.8945,0.1055,0.00239,0.00239,1.0,54.439,54.439,0.743773,0.743773,1.0,1.2027,7.3125,375.0,125.0,0.002,1,1
SIM1179,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.8873,0.8945,0.1055,0.00239,0.00239,1.0,54.439,54.439,0.743773,0.743773,1.0,1.2027,7.3125,375.0,125.0,0.002,1,1
SIM1180,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.9036,0.9048,0.0952,0.017047,0.017047,1.0,35.873,35.873,0.643387,0.643387,1.0,1.4063,4.7109,673.1,125.0,0.4,1,1
SIM1181,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.9036,0.9062,0.0938,0.001903,0.001903,1.0,50.88,50.88,0.775311,0.775311,1.0,1.1689,6.9375,375.0,125.0,0.0013,1,1
SIM1182,TPMS,iwp,sheet,32,1.0,2.0,,,,,,0.92,0.9194,0.0806,0.013753,0.013753,1.0,41.328,41.328,0.742717,0.742717,1.0,1.2379,4.5,673.1,125.0,0.3455,1,1
SIM1183,TPMS,iwp,sheet,32,2.0,1.0,,,,,,0.92,0.9531,0.0469,0.0,0.0,,,,0.884186,0.884186,1.0,1.078,3.75,467.7,125.0,0.0013,1,1
SIM1184,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2,0.1875,0.8125,0.590511,0.590511,1.0,2.067,2.067,0.040618,0.040618,1.0,4.6162,6.0938,176.8,353.6,0.9989,1,1
SIM1185,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2,0.2002,0.7998,0.484841,0.484841,1.0,2.445,2.445,0.032481,0.032481,1.0,6.1634,3.2109,279.5,612.4,0.9918,1,1
SIM1186,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2164,0.2109,0.7891,0.554623,0.554623,1.0,2.118,2.118,0.047264,0.047264,1.0,4.463,6.8906,176.8,306.2,0.9989,1,1
SIM1187,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2164,0.2178,0.7822,0.460703,0.460703,1.0,2.571,2.571,0.060188,0.060188,1.0,3.6182,3.3047,279.5,586.3,0.9918,1,1
SIM1188,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2327,0.2324,0.7676,0.440525,0.440525,1.0,2.667,2.667,0.047291,0.047291,1.0,4.9147,3.4219,279.5,572.8,0.9919,1,1
SIM1189,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2327,0.2344,0.7656,0.488795,0.488795,1.0,2.373,2.373,0.059988,0.059988,1.0,3.907,6.8438,176.8,306.2,0.9991,1,1
SIM1190,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2491,0.2344,0.7656,0.488795,0.488795,1.0,2.373,2.373,0.059988,0.059988,1.0,3.907,6.8438,176.8,306.2,0.9991,1,1
SIM1191,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2491,0.25,0.75,0.419774,0.419774,1.0,2.807,2.807,0.074184,0.074184,1.0,3.37,3.4805,306.2,544.9,0.9924,1,1
SIM1192,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2655,0.2646,0.7354,0.397279,0.397279,1.0,2.951,2.951,0.0732,0.0732,1.0,3.6154,3.5859,306.2,530.3,0.9925,1,1
SIM1193,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2655,0.2656,0.7344,0.437495,0.437495,1.0,2.632,2.632,0.07365,0.07365,1.0,3.6066,6.8438,176.8,279.5,0.9992,1,1
SIM1194,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2818,0.27,0.73,0.427715,0.427623,1.0002,2.686,2.687,0.07804,0.078033,1.0001,3.4596,6.9722,176.8,279.5,0.9992,1,1
SIM1195,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2818,0.2822,0.7178,0.375011,0.375011,1.0,3.086,3.086,0.062203,0.062203,1.0,4.5372,3.7148,306.2,515.4,0.9931,1,1
SIM1196,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.2982,0.2891,0.7109,0.388217,0.388217,1.0,2.874,2.874,0.077768,0.077768,1.0,3.717,7.5938,176.8,279.5,0.9991,1,1
SIM1197,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.2982,0.2998,0.7002,0.350612,0.350612,1.0,3.278,3.278,0.081478,0.081478,1.0,3.6796,3.7969,306.2,515.4,0.9929,1,1
SIM1198,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.3145,0.3125,0.6875,0.370186,0.370186,1.0,3.012,3.012,0.09348,0.09348,1.0,3.3429,7.6406,176.8,279.5,0.9991,1,1
SIM1199,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.3309,0.3125,0.6875,0.370186,0.370186,1.0,3.012,3.012,0.09348,0.09348,1.0,3.3429,7.6406,176.8,279.5,0.9991,1,1
SIM1200,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.3145,0.3145,0.6855,0.341003,0.341003,1.0,3.358,3.358,0.085079,0.085079,1.0,3.696,3.7969,306.2,515.4,0.9933,1,1
SIM1201,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.3309,0.3291,0.6709,0.326533,0.326533,1.0,3.493,3.493,0.091659,0.091659,1.0,3.5905,3.8789,353.6,500.0,0.9934,1,1
SIM1202,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.3473,0.3359,0.6641,0.30721,0.30721,1.0,3.662,3.662,0.102456,0.102456,1.0,3.2788,8.3438,176.8,279.5,0.9991,1,1
SIM1203,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.3473,0.3467,0.6533,0.301856,0.301856,1.0,3.761,3.761,0.105623,0.105623,1.0,3.2822,4.0195,353.6,467.7,0.9933,1,1
SIM1204,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.3636,0.3643,0.6357,0.27328,0.27328,1.0,4.126,4.126,0.119833,0.119833,1.0,3.0397,4.1953,353.6,467.7,0.9934,1,1
SIM1205,TPMS,lidinoid,network,32,1.0,2.0,,,,,,0.38,0.3789,0.6211,0.263157,0.263157,1.0,4.273,4.273,0.123519,0.123519,1.0,3.0676,4.1836,375.0,467.7,0.9938,1,1
SIM1206,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.3636,0.3828,0.6172,0.270079,0.270079,1.0,4.067,4.067,0.141883,0.141883,1.0,2.6981,8.3906,216.5,279.5,0.9993,1,1
SIM1207,TPMS,lidinoid,network,32,2.0,1.0,,,,,,0.38,0.3828,0.6172,0.270079,0.270079,1.0,4.067,4.067,0.141883,0.141883,1.0,2.6981,8.3906,216.5,279.5,0.9993,1,1
